"","index","SubjectID","Session","Trial","Bin","Rsp"
"15223",94,184,14,11,6,2.13333333333333
"15224",95,184,14,11,7,3.73333333333333
"15225",96,184,14,12,0,0
"15226",97,184,14,12,1,0
"15227",98,184,14,12,2,0
"15228",99,184,14,12,3,0
"15229",100,184,14,12,4,0
"15230",101,184,14,12,5,0
"15231",102,184,14,12,6,1.06666666666667
"15232",103,184,14,12,7,2.66666666666667
"15233",104,184,14,13,0,0
"15234",105,184,14,13,1,0
"15235",106,184,14,13,2,0
"15236",107,184,14,13,3,0
"15237",108,184,14,13,4,0
"15238",109,184,14,13,5,0.533333333333333
"15239",110,184,14,13,6,2.13333333333333
"15240",111,184,14,13,7,3.2
"15241",112,184,14,14,0,0
"15242",113,184,14,14,1,0
"15243",114,184,14,14,2,0
"15244",115,184,14,14,3,1.06666666666667
"15245",116,184,14,14,4,3.2
"15246",117,184,14,14,5,2.13333333333333
"15247",118,184,14,14,6,3.2
"15248",119,184,14,14,7,3.2
"15249",120,184,14,15,0,0
"15250",121,184,14,15,1,0
"15251",122,184,14,15,2,0
"15252",123,184,14,15,3,0
"15253",124,184,14,15,4,0
"15254",125,184,14,15,5,0
"15255",126,184,14,15,6,0
"15256",127,184,14,15,7,0.533333333333333
"15257",128,184,14,16,0,0
"15258",129,184,14,16,1,0
"15259",130,184,14,16,2,0
"15260",131,184,14,16,3,0
"15261",132,184,14,16,4,1.6
"15262",133,184,14,16,5,3.2
"15263",134,184,14,16,6,2.66666666666667
"15264",135,184,14,16,7,2.66666666666667
"15265",136,184,14,17,0,0
"15266",137,184,14,17,1,0
"15267",138,184,14,17,2,0
"15268",139,184,14,17,3,1.6
"15269",140,184,14,17,4,2.66666666666667
"15270",141,184,14,17,5,3.2
"15271",142,184,14,17,6,2.66666666666667
"15272",143,184,14,17,7,3.2
"15273",144,184,14,18,0,0
"15274",145,184,14,18,1,0
"15275",146,184,14,18,2,0
"15276",147,184,14,18,3,0
"15277",148,184,14,18,4,0
"15278",149,184,14,18,5,1.6
"15279",150,184,14,18,6,2.66666666666667
"15280",151,184,14,18,7,2.66666666666667
"15281",152,184,14,19,0,0
"15282",153,184,14,19,1,0
"15283",154,184,14,19,2,0
"15284",155,184,14,19,3,0
"15285",156,184,14,19,4,2.13333333333333
"15286",157,184,14,19,5,3.2
"15287",158,184,14,19,6,2.66666666666667
"15288",159,184,14,19,7,3.2
"15289",160,184,14,20,0,0
"15290",161,184,14,20,1,0
"15291",162,184,14,20,2,0.533333333333333
"15292",163,184,14,20,3,0.533333333333333
"15293",164,184,14,20,4,3.2
"15294",165,184,14,20,5,3.2
"15295",166,184,14,20,6,1.6
"15296",167,184,14,20,7,2.13333333333333
"15297",168,184,14,21,0,0
"15298",169,184,14,21,1,0
"15299",170,184,14,21,2,0
"15300",171,184,14,21,3,1.06666666666667
"15301",172,184,14,21,4,0
"15302",173,184,14,21,5,2.66666666666667
"15303",174,184,14,21,6,3.2
"15304",175,184,14,21,7,3.73333333333333
"15305",176,184,14,22,0,0
"15306",177,184,14,22,1,0
"15307",178,184,14,22,2,0
"15308",179,184,14,22,3,0
"15309",180,184,14,22,4,1.06666666666667
"15310",181,184,14,22,5,2.13333333333333
"15311",182,184,14,22,6,3.73333333333333
"15312",183,184,14,22,7,3.73333333333333
"15313",184,184,14,23,0,0
"15314",185,184,14,23,1,0
"15315",186,184,14,23,2,0
"15316",187,184,14,23,3,0
"15317",188,184,14,23,4,0
"15318",189,184,14,23,5,0
"15319",190,184,14,23,6,2.66666666666667
"15320",191,184,14,23,7,3.2
"15321",192,184,14,24,0,0
"15322",193,184,14,24,1,0
"15323",194,184,14,24,2,0
"15324",195,184,14,24,3,0
"15325",196,184,14,24,4,0.533333333333333
"15326",197,184,14,24,5,0.533333333333333
"15327",198,184,14,24,6,3.2
"15328",199,184,14,24,7,3.73333333333333
"15329",200,184,14,25,0,0
"15330",201,184,14,25,1,0
"15331",202,184,14,25,2,0
"15332",203,184,14,25,3,0
"15333",204,184,14,25,4,0
"15334",205,184,14,25,5,0.533333333333333
"15335",206,184,14,25,6,2.66666666666667
"15336",207,184,14,25,7,3.73333333333333
"15337",208,184,14,26,0,0
"15338",209,184,14,26,1,0
"15339",210,184,14,26,2,0
"15340",211,184,14,26,3,0
"15341",212,184,14,26,4,0.533333333333333
"15342",213,184,14,26,5,0
"15343",214,184,14,26,6,0
"15344",215,184,14,26,7,0.533333333333333
"15345",216,184,14,27,0,0
"15346",217,184,14,27,1,0
"15347",218,184,14,27,2,0
"15348",219,184,14,27,3,0
"15349",220,184,14,27,4,0
"15350",221,184,14,27,5,2.13333333333333
"15351",222,184,14,27,6,2.66666666666667
"15352",223,184,14,27,7,3.73333333333333
"15353",224,184,14,28,0,0
"15354",225,184,14,28,1,0
"15355",226,184,14,28,2,0
"15356",227,184,14,28,3,0
"15357",228,184,14,28,4,0
"15358",229,184,14,28,5,0
"15359",230,184,14,28,6,2.13333333333333
"15360",231,184,14,28,7,4.26666666666667
"15361",232,184,14,29,0,0
"15362",233,184,14,29,1,0
"15363",234,184,14,29,2,0
"15364",235,184,14,29,3,0
"15365",236,184,14,29,4,0
"15366",237,184,14,29,5,0
"15367",238,184,14,29,6,0
"15368",239,184,14,29,7,0.533333333333333
"15369",240,184,14,30,0,0
"15370",241,184,14,30,1,0
"15371",242,184,14,30,2,0
"15372",243,184,14,30,3,0
"15373",244,184,14,30,4,1.06666666666667
"15374",245,184,14,30,5,0
"15375",246,184,14,30,6,0.533333333333333
"15376",247,184,14,30,7,1.6
"15377",248,184,14,31,0,0
"15378",249,184,14,31,1,0
"15379",250,184,14,31,2,0
"15380",251,184,14,31,3,0
"15381",252,184,14,31,4,0
"15382",253,184,14,31,5,0
"15383",254,184,14,31,6,0.533333333333333
"15384",255,184,14,31,7,2.66666666666667
"15385",256,184,14,32,0,0
"15386",257,184,14,32,1,0
"15387",258,184,14,32,2,0
"15388",259,184,14,32,3,0
"15389",260,184,14,32,4,0
"15390",261,184,14,32,5,0
"15391",262,184,14,32,6,0
"15392",263,184,14,32,7,1.6
"15393",264,184,14,33,0,0
"15394",265,184,14,33,1,0
"15395",266,184,14,33,2,0
"15396",267,184,14,33,3,0
"15397",268,184,14,33,4,1.06666666666667
"15398",269,184,14,33,5,2.66666666666667
"15399",270,184,14,33,6,3.2
"15400",271,184,14,33,7,1.6
"15401",272,184,14,34,0,0
"15402",273,184,14,34,1,0
"15403",274,184,14,34,2,1.06666666666667
"15404",275,184,14,34,3,2.66666666666667
"15405",276,184,14,34,4,3.2
"15406",277,184,14,34,5,2.13333333333333
"15407",278,184,14,34,6,2.13333333333333
"15408",279,184,14,34,7,1.6
"15409",280,184,14,35,0,0
"15410",281,184,14,35,1,0
"15411",282,184,14,35,2,0
"15412",283,184,14,35,3,0
"15413",284,184,14,35,4,1.6
"15414",285,184,14,35,5,3.2
"15415",286,184,14,35,6,2.13333333333333
"15416",287,184,14,35,7,2.66666666666667
"15417",288,184,14,36,0,0
"15418",289,184,14,36,1,0
"15419",290,184,14,36,2,0
"15420",291,184,14,36,3,0
"15421",292,184,14,36,4,0
"15422",293,184,14,36,5,2.13333333333333
"15423",294,184,14,36,6,2.13333333333333
"15424",295,184,14,36,7,4.26666666666667
"15425",296,184,14,37,0,0
"15426",297,184,14,37,1,0
"15427",298,184,14,37,2,0
"15428",299,184,14,37,3,0
"15429",300,184,14,37,4,1.06666666666667
"15430",301,184,14,37,5,3.2
"15431",302,184,14,37,6,2.66666666666667
"15432",303,184,14,37,7,2.66666666666667
"15433",304,184,14,38,0,0
"15434",305,184,14,38,1,0
"15435",306,184,14,38,2,1.06666666666667
"15436",307,184,14,38,3,2.66666666666667
"15437",308,184,14,38,4,3.2
"15438",309,184,14,38,5,3.2
"15439",310,184,14,38,6,2.13333333333333
"15440",311,184,14,38,7,3.73333333333333
"15441",312,184,14,39,0,0
"15442",313,184,14,39,1,0.533333333333333
"15443",314,184,14,39,2,0.533333333333333
"15444",315,184,14,39,3,0.533333333333333
"15445",316,184,14,39,4,0
"15446",317,184,14,39,5,2.13333333333333
"15447",318,184,14,39,6,2.13333333333333
"15448",319,184,14,39,7,2.66666666666667
"15449",320,184,14,40,0,0
"15450",321,184,14,40,1,0
"15451",322,184,14,40,2,0
"15452",323,184,14,40,3,0
"15453",324,184,14,40,4,0
"15454",325,184,14,40,5,0
"15455",326,184,14,40,6,0
"15456",327,184,14,40,7,0.533333333333333
"15457",328,184,14,41,0,0
"15458",329,184,14,41,1,0
"15459",330,184,14,41,2,0
"15460",331,184,14,41,3,0.533333333333333
"15461",332,184,14,41,4,1.6
"15462",333,184,14,41,5,2.13333333333333
"15463",334,184,14,41,6,3.73333333333333
"15464",335,184,14,41,7,2.13333333333333
"15465",336,184,14,42,0,0
"15466",337,184,14,42,1,0
"15467",338,184,14,42,2,0.533333333333333
"15468",339,184,14,42,3,0
"15469",340,184,14,42,4,1.06666666666667
"15470",341,184,14,42,5,1.06666666666667
"15471",342,184,14,42,6,1.6
"15472",343,184,14,42,7,2.66666666666667
"15473",344,184,14,43,0,0
"15474",345,184,14,43,1,0
"15475",346,184,14,43,2,0
"15476",347,184,14,43,3,0
"15477",348,184,14,43,4,0
"15478",349,184,14,43,5,0.533333333333333
"15479",350,184,14,43,6,2.66666666666667
"15480",351,184,14,43,7,2.66666666666667
"15481",352,184,14,44,0,0
"15482",353,184,14,44,1,0
"15483",354,184,14,44,2,0
"15484",355,184,14,44,3,0
"15485",356,184,14,44,4,0
"15486",357,184,14,44,5,0
"15487",358,184,14,44,6,0
"15488",359,184,14,44,7,2.13333333333333
"15489",360,184,14,45,0,0
"15490",361,184,14,45,1,0
"15491",362,184,14,45,2,0
"15492",363,184,14,45,3,0
"15493",364,184,14,45,4,0.533333333333333
"15494",365,184,14,45,5,0
"15495",366,184,14,45,6,1.06666666666667
"15496",367,184,14,45,7,3.73333333333333
"15497",368,184,14,46,0,0
"15498",369,184,14,46,1,0
"15499",370,184,14,46,2,0
"15500",371,184,14,46,3,0
"15501",372,184,14,46,4,0
"15502",373,184,14,46,5,1.6
"15503",374,184,14,46,6,1.6
"15504",375,184,14,46,7,3.73333333333333
"15505",376,184,14,47,0,0
"15506",377,184,14,47,1,0
"15507",378,184,14,47,2,0
"15508",379,184,14,47,3,0
"15509",380,184,14,47,4,0
"15510",381,184,14,47,5,0
"15511",382,184,14,47,6,0
"15512",383,184,14,47,7,1.6
"15513",384,184,14,48,0,0
"15514",385,184,14,48,1,0
"15515",386,184,14,48,2,0
"15516",387,184,14,48,3,0.533333333333333
"15517",388,184,14,48,4,2.66666666666667
"15518",389,184,14,48,5,2.66666666666667
"15519",390,184,14,48,6,2.13333333333333
"15520",391,184,14,48,7,3.2
"15521",392,184,14,49,0,0
"15522",393,184,14,49,1,0
"15523",394,184,14,49,2,0
"15524",395,184,14,49,3,0
"15525",396,184,14,49,4,0
"15526",397,184,14,49,5,0
"15527",398,184,14,49,6,0
"15528",399,184,14,49,7,0.533333333333333
"15529",400,184,14,50,0,0
"15530",401,184,14,50,1,0
"15531",402,184,14,50,2,0
"15532",403,184,14,50,3,0
"15533",404,184,14,50,4,0
"15534",405,184,14,50,5,1.6
"15535",406,184,14,50,6,1.6
"15536",407,184,14,50,7,3.2
"15537",408,184,14,51,0,0
"15538",409,184,14,51,1,0
"15539",410,184,14,51,2,0
"15540",411,184,14,51,3,0
"15541",412,184,14,51,4,0
"15542",413,184,14,51,5,0
"15543",414,184,14,51,6,0
"15544",415,184,14,51,7,0.533333333333333
"15545",416,184,14,52,0,0
"15546",417,184,14,52,1,0
"15547",418,184,14,52,2,0.533333333333333
"15548",419,184,14,52,3,0
"15549",420,184,14,52,4,2.66666666666667
"15550",421,184,14,52,5,2.13333333333333
"15551",422,184,14,52,6,2.13333333333333
"15552",423,184,14,52,7,2.13333333333333
"15553",424,184,14,53,0,0
"15554",425,184,14,53,1,0
"15555",426,184,14,53,2,0
"15556",427,184,14,53,3,0
"15557",428,184,14,53,4,0
"15558",429,184,14,53,5,1.06666666666667
"15559",430,184,14,53,6,2.13333333333333
"15560",431,184,14,53,7,2.66666666666667
"15561",432,184,14,54,0,0
"15562",433,184,14,54,1,0
"15563",434,184,14,54,2,0
"15564",435,184,14,54,3,0
"15565",436,184,14,54,4,0
"15566",437,184,14,54,5,2.66666666666667
"15567",438,184,14,54,6,2.13333333333333
"15568",439,184,14,54,7,3.73333333333333
"15569",440,184,14,55,0,0
"15570",441,184,14,55,1,0
"15571",442,184,14,55,2,0
"15572",443,184,14,55,3,0
"15573",444,184,14,55,4,0
"15574",445,184,14,55,5,1.6
"15575",446,184,14,55,6,2.66666666666667
"15576",447,184,14,55,7,2.66666666666667
"15577",448,184,14,56,0,0
"15578",449,184,14,56,1,0
"15579",450,184,14,56,2,0
"15580",451,184,14,56,3,0
"15581",452,184,14,56,4,1.6
"15582",453,184,14,56,5,3.2
"15583",454,184,14,56,6,3.2
"15584",455,184,14,56,7,3.2
"15585",456,184,14,57,0,0
"15586",457,184,14,57,1,0
"15587",458,184,14,57,2,0
"15588",459,184,14,57,3,0
"15589",460,184,14,57,4,0
"15590",461,184,14,57,5,1.6
"15591",462,184,14,57,6,1.06666666666667
"15592",463,184,14,57,7,3.73333333333333
"15593",464,184,14,58,0,0
"15594",465,184,14,58,1,0
"15595",466,184,14,58,2,0
"15596",467,184,14,58,3,0
"15597",468,184,14,58,4,0
"15598",469,184,14,58,5,1.06666666666667
"15599",470,184,14,58,6,3.73333333333333
"15600",471,184,14,58,7,3.2
"15601",472,184,14,59,0,0
"15602",473,184,14,59,1,0
"15603",474,184,14,59,2,0
"15604",475,184,14,59,3,0
"15605",476,184,14,59,4,0
"15606",477,184,14,59,5,0.533333333333333
"15607",478,184,14,59,6,3.2
"15608",479,184,14,59,7,2.66666666666667
"15609",480,184,14,60,0,0
"15610",481,184,14,60,1,0
"15611",482,184,14,60,2,0
"15612",483,184,14,60,3,0
"15613",484,184,14,60,4,0
"15614",485,184,14,60,5,0
"15615",486,184,14,60,6,0
"15616",487,184,14,60,7,0.533333333333333
"15617",0,177,15,0,0,0
"15618",1,177,15,0,1,0.533333333333333
"15619",2,177,15,0,2,0.533333333333333
"15620",3,177,15,0,3,0
"15621",4,177,15,0,4,1.06666666666667
"15622",5,177,15,0,5,1.6
"15623",6,177,15,0,6,3.2
"15624",7,177,15,0,7,3.2
"15625",8,177,15,1,0,0
"15626",9,177,15,1,1,0
"15627",10,177,15,1,2,0
"15628",11,177,15,1,3,0.533333333333333
"15629",12,177,15,1,4,1.6
"15630",13,177,15,1,5,1.06666666666667
"15631",14,177,15,1,6,0
"15632",15,177,15,1,7,2.13333333333333
"15633",16,177,15,2,0,0
"15634",17,177,15,2,1,0.533333333333333
"15635",18,177,15,2,2,0
"15636",19,177,15,2,3,0
"15637",20,177,15,2,4,0.533333333333333
"15638",21,177,15,2,5,2.13333333333333
"15639",22,177,15,2,6,2.13333333333333
"15640",23,177,15,2,7,2.66666666666667
"15641",24,177,15,3,0,0
"15642",25,177,15,3,1,0.533333333333333
"15643",26,177,15,3,2,0
"15644",27,177,15,3,3,0
"15645",28,177,15,3,4,0
"15646",29,177,15,3,5,2.13333333333333
"15647",30,177,15,3,6,2.66666666666667
"15648",31,177,15,3,7,3.2
"15649",32,177,15,4,0,0
"15650",33,177,15,4,1,2.13333333333333
"15651",34,177,15,4,2,2.13333333333333
"15652",35,177,15,4,3,2.66666666666667
"15653",36,177,15,4,4,1.06666666666667
"15654",37,177,15,4,5,1.6
"15655",38,177,15,4,6,1.06666666666667
"15656",39,177,15,4,7,1.6
"15657",40,177,15,5,0,0
"15658",41,177,15,5,1,0
"15659",42,177,15,5,2,1.6
"15660",43,177,15,5,3,3.2
"15661",44,177,15,5,4,2.13333333333333
"15662",45,177,15,5,5,1.6
"15663",46,177,15,5,6,2.13333333333333
"15664",47,177,15,5,7,2.66666666666667
"15665",48,177,15,6,0,0
"15666",49,177,15,6,1,0
"15667",50,177,15,6,2,0
"15668",51,177,15,6,3,0
"15669",52,177,15,6,4,0
"15670",53,177,15,6,5,0.533333333333333
"15671",54,177,15,6,6,2.13333333333333
"15672",55,177,15,6,7,4.26666666666667
"15673",56,177,15,7,0,0
"15674",57,177,15,7,1,0.533333333333333
"15675",58,177,15,7,2,0
"15676",59,177,15,7,3,2.13333333333333
"15677",60,177,15,7,4,2.66666666666667
"15678",61,177,15,7,5,2.13333333333333
"15679",62,177,15,7,6,3.2
"15680",63,177,15,7,7,2.66666666666667
"15681",64,177,15,8,0,0
"15682",65,177,15,8,1,0
"15683",66,177,15,8,2,0
"15684",67,177,15,8,3,0
"15685",68,177,15,8,4,1.6
"15686",69,177,15,8,5,2.66666666666667
"15687",70,177,15,8,6,2.13333333333333
"15688",71,177,15,8,7,2.66666666666667
"15689",72,177,15,9,0,0.533333333333333
"15690",73,177,15,9,1,0
"15691",74,177,15,9,2,0
"15692",75,177,15,9,3,0.533333333333333
"15693",76,177,15,9,4,2.66666666666667
"15694",77,177,15,9,5,2.66666666666667
"15695",78,177,15,9,6,1.06666666666667
"15696",79,177,15,9,7,3.2
"15697",80,177,15,10,0,0
"15698",81,177,15,10,1,0
"15699",82,177,15,10,2,1.06666666666667
"15700",83,177,15,10,3,1.6
"15701",84,177,15,10,4,2.66666666666667
"15702",85,177,15,10,5,1.6
"15703",86,177,15,10,6,1.6
"15704",87,177,15,10,7,3.2
"15705",88,177,15,11,0,0
"15706",89,177,15,11,1,0
"15707",90,177,15,11,2,0
"15708",91,177,15,11,3,0
"15709",92,177,15,11,4,0
"15710",93,177,15,11,5,3.2
"15711",94,177,15,11,6,2.66666666666667
"15712",95,177,15,11,7,3.2
"15713",96,177,15,12,0,0
"15714",97,177,15,12,1,0
"15715",98,177,15,12,2,0
"15716",99,177,15,12,3,0.533333333333333
"15717",100,177,15,12,4,3.2
"15718",101,177,15,12,5,2.66666666666667
"15719",102,177,15,12,6,2.13333333333333
"15720",103,177,15,12,7,1.6
"15721",104,177,15,13,0,0
"15722",105,177,15,13,1,0
"15723",106,177,15,13,2,0
"15724",107,177,15,13,3,0.533333333333333
"15725",108,177,15,13,4,0
"15726",109,177,15,13,5,1.6
"15727",110,177,15,13,6,3.2
"15728",111,177,15,13,7,3.2
"15729",112,177,15,14,0,0
"15730",113,177,15,14,1,0
"15731",114,177,15,14,2,0.533333333333333
"15732",115,177,15,14,3,0
"15733",116,177,15,14,4,1.6
"15734",117,177,15,14,5,1.06666666666667
"15735",118,177,15,14,6,2.66666666666667
"15736",119,177,15,14,7,2.66666666666667
"15737",120,177,15,15,0,0
"15738",121,177,15,15,1,0
"15739",122,177,15,15,2,0
"15740",123,177,15,15,3,0
"15741",124,177,15,15,4,1.06666666666667
"15742",125,177,15,15,5,1.6
"15743",126,177,15,15,6,2.13333333333333
"15744",127,177,15,15,7,2.66666666666667
"15745",128,177,15,16,0,0
"15746",129,177,15,16,1,0
"15747",130,177,15,16,2,0
"15748",131,177,15,16,3,1.06666666666667
"15749",132,177,15,16,4,1.6
"15750",133,177,15,16,5,3.2
"15751",134,177,15,16,6,2.13333333333333
"15752",135,177,15,16,7,2.66666666666667
"15753",136,177,15,17,0,0
"15754",137,177,15,17,1,0
"15755",138,177,15,17,2,0
"15756",139,177,15,17,3,0
"15757",140,177,15,17,4,0
"15758",141,177,15,17,5,0
"15759",142,177,15,17,6,0
"15760",143,177,15,17,7,2.66666666666667
"15761",144,177,15,18,0,0
"15762",145,177,15,18,1,0
"15763",146,177,15,18,2,0
"15764",147,177,15,18,3,0
"15765",148,177,15,18,4,0
"15766",149,177,15,18,5,2.66666666666667
"15767",150,177,15,18,6,3.2
"15768",151,177,15,18,7,2.66666666666667
"15769",152,177,15,19,0,0
"15770",153,177,15,19,1,0
"15771",154,177,15,19,2,0
"15772",155,177,15,19,3,0
"15773",156,177,15,19,4,1.06666666666667
"15774",157,177,15,19,5,2.66666666666667
"15775",158,177,15,19,6,2.13333333333333
"15776",159,177,15,19,7,2.66666666666667
"15777",160,177,15,20,0,0
"15778",161,177,15,20,1,0
"15779",162,177,15,20,2,0
"15780",163,177,15,20,3,0
"15781",164,177,15,20,4,2.13333333333333
"15782",165,177,15,20,5,2.66666666666667
"15783",166,177,15,20,6,3.2
"15784",167,177,15,20,7,3.2
"15785",168,177,15,21,0,0
"15786",169,177,15,21,1,0
"15787",170,177,15,21,2,0
"15788",171,177,15,21,3,0
"15789",172,177,15,21,4,0
"15790",173,177,15,21,5,0
"15791",174,177,15,21,6,2.66666666666667
"15792",175,177,15,21,7,2.13333333333333
"15793",176,177,15,22,0,0
"15794",177,177,15,22,1,0
"15795",178,177,15,22,2,0
"15796",179,177,15,22,3,0
"15797",180,177,15,22,4,0
"15798",181,177,15,22,5,0.533333333333333
"15799",182,177,15,22,6,3.2
"15800",183,177,15,22,7,2.66666666666667
"15801",184,177,15,23,0,0
"15802",185,177,15,23,1,0
"15803",186,177,15,23,2,0
"15804",187,177,15,23,3,0.533333333333333
"15805",188,177,15,23,4,2.66666666666667
"15806",189,177,15,23,5,2.13333333333333
"15807",190,177,15,23,6,1.6
"15808",191,177,15,23,7,3.2
"15809",192,177,15,24,0,0
"15810",193,177,15,24,1,0
"15811",194,177,15,24,2,0
"15812",195,177,15,24,3,0
"15813",196,177,15,24,4,0
"15814",197,177,15,24,5,2.13333333333333
"15815",198,177,15,24,6,3.2
"15816",199,177,15,24,7,2.13333333333333
"15817",200,177,15,25,0,0
"15818",201,177,15,25,1,0
"15819",202,177,15,25,2,0
"15820",203,177,15,25,3,0
"15821",204,177,15,25,4,2.66666666666667
"15822",205,177,15,25,5,3.2
"15823",206,177,15,25,6,2.13333333333333
"15824",207,177,15,25,7,3.2
"15825",208,177,15,26,0,0
"15826",209,177,15,26,1,0
"15827",210,177,15,26,2,0
"15828",211,177,15,26,3,0
"15829",212,177,15,26,4,1.6
"15830",213,177,15,26,5,3.2
"15831",214,177,15,26,6,2.66666666666667
"15832",215,177,15,26,7,2.66666666666667
"15833",216,177,15,27,0,0.533333333333333
"15834",217,177,15,27,1,0
"15835",218,177,15,27,2,0
"15836",219,177,15,27,3,2.66666666666667
"15837",220,177,15,27,4,2.66666666666667
"15838",221,177,15,27,5,2.13333333333333
"15839",222,177,15,27,6,2.66666666666667
"15840",223,177,15,27,7,3.2
"15841",224,177,15,28,0,0
"15842",225,177,15,28,1,0
"15843",226,177,15,28,2,0
"15844",227,177,15,28,3,0
"15845",228,177,15,28,4,1.06666666666667
"15846",229,177,15,28,5,2.66666666666667
"15847",230,177,15,28,6,2.13333333333333
"15848",231,177,15,28,7,2.66666666666667
"15849",232,177,15,29,0,0
"15850",233,177,15,29,1,0
"15851",234,177,15,29,2,0
"15852",235,177,15,29,3,0
"15853",236,177,15,29,4,0
"15854",237,177,15,29,5,0
"15855",238,177,15,29,6,0
"15856",239,177,15,29,7,3.2
"15857",240,177,15,30,0,0
"15858",241,177,15,30,1,0
"15859",242,177,15,30,2,0
"15860",243,177,15,30,3,0
"15861",244,177,15,30,4,0
"15862",245,177,15,30,5,2.66666666666667
"15863",246,177,15,30,6,3.2
"15864",247,177,15,30,7,3.2
"15865",248,177,15,31,0,0
"15866",249,177,15,31,1,0
"15867",250,177,15,31,2,0
"15868",251,177,15,31,3,0
"15869",252,177,15,31,4,1.06666666666667
"15870",253,177,15,31,5,3.2
"15871",254,177,15,31,6,3.2
"15872",255,177,15,31,7,2.66666666666667
"15873",256,177,15,32,0,0.533333333333333
"15874",257,177,15,32,1,0
"15875",258,177,15,32,2,1.6
"15876",259,177,15,32,3,2.66666666666667
"15877",260,177,15,32,4,2.13333333333333
"15878",261,177,15,32,5,2.13333333333333
"15879",262,177,15,32,6,2.13333333333333
"15880",263,177,15,32,7,3.2
"15881",264,177,15,33,0,0
"15882",265,177,15,33,1,0
"15883",266,177,15,33,2,0
"15884",267,177,15,33,3,0
"15885",268,177,15,33,4,2.66666666666667
"15886",269,177,15,33,5,2.13333333333333
"15887",270,177,15,33,6,2.66666666666667
"15888",271,177,15,33,7,3.2
"15889",272,177,15,34,0,0
"15890",273,177,15,34,1,0
"15891",274,177,15,34,2,0
"15892",275,177,15,34,3,0
"15893",276,177,15,34,4,2.13333333333333
"15894",277,177,15,34,5,2.66666666666667
"15895",278,177,15,34,6,2.13333333333333
"15896",279,177,15,34,7,3.2
"15897",280,177,15,35,0,0
"15898",281,177,15,35,1,0
"15899",282,177,15,35,2,0
"15900",283,177,15,35,3,1.06666666666667
"15901",284,177,15,35,4,2.66666666666667
"15902",285,177,15,35,5,2.13333333333333
"15903",286,177,15,35,6,2.66666666666667
"15904",287,177,15,35,7,2.66666666666667
"15905",288,177,15,36,0,0
"15906",289,177,15,36,1,0
"15907",290,177,15,36,2,0
"15908",291,177,15,36,3,0.533333333333333
"15909",292,177,15,36,4,2.66666666666667
"15910",293,177,15,36,5,2.66666666666667
"15911",294,177,15,36,6,2.66666666666667
"15912",295,177,15,36,7,2.13333333333333
"15913",296,177,15,37,0,0
"15914",297,177,15,37,1,0
"15915",298,177,15,37,2,0
"15916",299,177,15,37,3,0
"15917",300,177,15,37,4,0
"15918",301,177,15,37,5,0
"15919",302,177,15,37,6,0
"15920",303,177,15,37,7,1.6
"15921",304,177,15,38,0,0
"15922",305,177,15,38,1,0
"15923",306,177,15,38,2,0
"15924",307,177,15,38,3,1.6
"15925",308,177,15,38,4,1.06666666666667
"15926",309,177,15,38,5,3.2
"15927",310,177,15,38,6,2.66666666666667
"15928",311,177,15,38,7,4.26666666666667
"15929",312,177,15,39,0,0
"15930",313,177,15,39,1,0
"15931",314,177,15,39,2,0
"15932",315,177,15,39,3,0.533333333333333
"15933",316,177,15,39,4,1.6
"15934",317,177,15,39,5,2.66666666666667
"15935",318,177,15,39,6,3.2
"15936",319,177,15,39,7,2.13333333333333
"15937",320,177,15,40,0,0
"15938",321,177,15,40,1,0
"15939",322,177,15,40,2,0
"15940",323,177,15,40,3,0
"15941",324,177,15,40,4,0
"15942",325,177,15,40,5,0
"15943",326,177,15,40,6,0.533333333333333
"15944",327,177,15,40,7,3.73333333333333
"15945",328,177,15,41,0,0
"15946",329,177,15,41,1,0
"15947",330,177,15,41,2,0
"15948",331,177,15,41,3,0
"15949",332,177,15,41,4,1.6
"15950",333,177,15,41,5,3.2
"15951",334,177,15,41,6,2.66666666666667
"15952",335,177,15,41,7,2.66666666666667
"15953",336,177,15,42,0,0
"15954",337,177,15,42,1,0
"15955",338,177,15,42,2,0
"15956",339,177,15,42,3,0
"15957",340,177,15,42,4,0
"15958",341,177,15,42,5,2.13333333333333
"15959",342,177,15,42,6,1.06666666666667
"15960",343,177,15,42,7,2.66666666666667
"15961",344,177,15,43,0,0
"15962",345,177,15,43,1,0
"15963",346,177,15,43,2,0
"15964",347,177,15,43,3,0
"15965",348,177,15,43,4,0
"15966",349,177,15,43,5,0.533333333333333
"15967",350,177,15,43,6,1.6
"15968",351,177,15,43,7,3.73333333333333
"15969",352,177,15,44,0,0
"15970",353,177,15,44,1,0
"15971",354,177,15,44,2,0
"15972",355,177,15,44,3,0
"15973",356,177,15,44,4,0
"15974",357,177,15,44,5,0
"15975",358,177,15,44,6,0
"15976",359,177,15,44,7,0.533333333333333
"15977",360,177,15,45,0,0
"15978",361,177,15,45,1,0
"15979",362,177,15,45,2,0
"15980",363,177,15,45,3,0
"15981",364,177,15,45,4,0
"15982",365,177,15,45,5,0
"15983",366,177,15,45,6,0
"15984",367,177,15,45,7,1.6
"15985",368,177,15,46,0,0
"15986",369,177,15,46,1,0.533333333333333
"15987",370,177,15,46,2,0
"15988",371,177,15,46,3,0
"15989",372,177,15,46,4,0.533333333333333
"15990",373,177,15,46,5,3.2
"15991",374,177,15,46,6,2.66666666666667
